order_id,product_id,quantity,unit_price
O000002053,P0247,2,600.94
O000002053,P0205,3,1049.59
O000002054,P0071,2,244.82
O000002055,P0060,2,559.15
O000002055,P0237,2,405.01
O000002056,P0063,2,208.04
O000002056,P0047,3,354.69
O000002057,P0055,1,3116.86
O000002057,P0149,3,903.97
O000002057,P0150,1,438.66
O000002057,P0076,2,1501.41
O000002058,P0098,3,2521.17
O000002058,P0114,3,1741.51
O000002059,P0177,3,760.45
O000002059,P0103,2,307.09
O000002059,P0082,1,507.24
O000002060,P0023,3,180.37
O000002061,P0149,3,903.97
O000002061,P0054,2,597.64
O000002061,P0071,1,244.82
O000002061,P0132,1,2635.21
O000002062,P0056,3,200.3
O000002062,P0113,2,1943.41
O000002062,P0097,1,219.95
O000002062,P0151,2,929.62
O000002063,P0248,2,617.61
O000002063,P0090,2,1902.53
O000002063,P0221,3,243.98
O000002064,P0223,2,1924.97
O000002064,P0050,2,1000.58
O000002064,P0048,2,1740.36
O000002064,P0100,2,1753.54
O000002065,P0034,3,677.28
O000002065,P0049,2,158.35
O000002065,P0039,1,1408.29
O000002066,P0148,3,674.33
O000002066,P0154,2,669.33
O000002066,P0035,1,892.12
O000002067,P0176,3,4160.75
O000002067,P0018,1,955.65
O000002067,P0171,2,173.11
O000002067,P0063,2,208.04
O000002068,P0044,1,167.77
O000002069,P0073,2,6894.23
O000002069,P0057,2,741.32
O000002070,P0044,3,167.77
O000002070,P0194,1,5639.7
O000002070,P0068,1,416.34
O000002070,P0191,2,248.74
O000002071,P0133,3,229.05
O000002072,P0119,3,171.2
O000002072,P0252,3,670.64
O000002073,P0183,2,229.0
O000002074,P0177,2,760.45
O000002075,P0055,3,3116.86
O000002075,P0225,3,908.27
O000002075,P0079,1,1858.97
O000002075,P0035,3,892.12
O000002076,P0011,2,3183.21
O000002076,P0236,3,2584.97
O000002077,P0011,2,3183.21
O000002077,P0182,3,719.4
O000002077,P0076,2,1501.41
O000002078,P0042,1,2742.72
O000002078,P0224,2,2831.87
O000002078,P0024,2,704.04
O000002078,P0098,1,2521.17
O000002079,P0029,3,251.38
O000002079,P0046,3,1438.94
O000002079,P0251,2,145.62
O000002080,P0038,3,376.7
O000002080,P0121,3,85.69
O000002080,P0100,3,1753.54
O000002080,P0084,2,913.73
O000002081,P0246,1,919.05
O000002082,P0106,2,97.4
O000002083,P0125,3,3770.26
O000002084,P0047,1,354.69
O000002084,P0049,3,158.35
O000002085,P0212,3,1458.07
O000002086,P0190,3,218.32
O000002087,P0074,2,1218.39
O000002087,P0107,1,654.89
O000002087,P0114,2,1741.51
O000002088,P0025,2,1613.81
O000002088,P0053,1,9080.08
O000002088,P0122,3,932.72
O000002089,P0103,2,307.09
O000002089,P0138,3,825.36
O000002089,P0106,2,97.4
O000002090,P0143,3,1078.5
O000002090,P0128,1,3339.89
O000002090,P0246,3,919.05
O000002090,P0222,2,179.33
O000002091,P0241,1,321.57
O000002091,P0182,3,719.4
O000002091,P0044,3,167.77
O000002092,P0035,1,892.12
O000002092,P0031,3,239.07
O000002093,P0128,1,3339.89
O000002093,P0241,2,321.57
O000002093,P0134,1,648.85
O000002094,P0156,1,120.71
O000002094,P0241,3,321.57
O000002094,P0189,1,2283.82
O000002094,P0231,3,305.73
O000002095,P0053,2,9080.08
O000002095,P0126,3,397.21
O000002096,P0152,3,105.95
O000002096,P0143,2,1078.5
O000002096,P0172,3,174.46
O000002096,P0118,1,710.39
O000002097,P0146,2,770.46
O000002098,P0188,2,630.05
O000002098,P0131,3,2208.18
O000002099,P0221,1,243.98
O000002100,P0148,3,674.33
O000002101,P0121,2,85.69
O000002101,P0196,2,1312.15
O000002102,P0001,1,943.15
O000002102,P0134,2,648.85
O000002102,P0112,3,504.01
O000002102,P0088,3,1316.83
O000002103,P0188,1,630.05
O000002103,P0054,1,597.64
O000002103,P0246,3,919.05
O000002103,P0172,2,174.46
O000002104,P0014,1,1226.26
O000002104,P0212,2,1458.07
O000002104,P0179,3,433.89
O000002105,P0135,2,1234.43
O000002105,P0053,1,9080.08
O000002105,P0203,3,100.64
O000002106,P0256,2,2055.29
O000002106,P0129,1,1128.49
O000002107,P0058,2,653.68
O000002107,P0075,3,240.77
O000002108,P0141,1,1529.69
O000002109,P0200,2,2804.26
O000002109,P0230,3,880.1
O000002110,P0081,3,970.59
O000002110,P0176,2,4160.75
O000002110,P0113,1,1943.41
O000002110,P0219,1,863.53
O000002111,P0165,1,120.17
O000002111,P0135,3,1234.43
O000002112,P0129,2,1128.49
O000002112,P0208,1,921.83
O000002112,P0120,1,651.07
O000002112,P0240,2,399.05
O000002113,P0224,3,2831.87
O000002113,P0232,3,216.83
O000002113,P0173,2,978.54
O000002113,P0137,2,148.29
O000002114,P0122,2,932.72
O000002114,P0117,3,3061.63
O000002114,P0232,1,216.83
O000002115,P0024,2,704.04
O000002115,P0167,14,569.78
O000002115,P0190,1,218.32
O000002115,P0083,1,1021.81
O000002116,P0090,3,1902.53
O000002117,P0152,1,105.95
O000002117,P0258,1,590.38
O000002118,P0245,1,198.62
O000002118,P0243,1,595.56
O000002118,P0069,2,1341.24
O000002118,P0085,1,10319.1
O000002119,P0102,1,813.71
O000002119,P0259,3,5328.55
O000002119,P0041,2,704.42
O000002119,P0230,3,880.1
O000002120,P0081,3,970.59
O000002121,P0072,2,620.23
O000002122,P0186,2,172.55
O000002122,P0211,1,771.56
O000002122,P0207,3,1487.4
O000002123,P0195,3,711.58
O000002123,P0220,3,1745.88
O000002123,P0077,2,1289.72
O000002123,P0043,3,727.81
O000002124,P0161,3,2007.37
O000002124,P0042,3,2742.72
O000002124,P0020,1,482.13
O000002125,P0244,1,1255.6
O000002125,P0190,3,218.32
O000002125,P0135,1,1234.43
O000002125,P0102,1,813.71
O000002126,P0144,2,545.07
O000002127,P0083,3,1021.81
O000002127,P0013,1,956.63
O000002127,P0089,2,141.21
O000002127,P0213,3,324.68
O000002128,P0142,1,1601.54
O000002129,P0166,1,189.39
O000002129,P0190,1,218.32
O000002129,P0095,3,291.12
O000002130,P0130,2,800.0
O000002131,P0104,1,1284.75
O000002131,P0046,3,1438.94
O000002132,P0026,2,3039.38
O000002132,P0172,2,174.46
O000002132,P0060,2,559.15
O000002133,P0204,3,765.68
O000002133,P0227,1,143.83
O000002134,P0219,2,863.53
O000002134,P0220,3,1745.88
O000002135,P0141,3,1529.69
O000002135,P0017,2,361.9
O000002135,P0055,2,3116.86
O000002135,P0260,2,1332.85
O000002136,P0233,3,422.25
O000002136,P0099,3,387.16
O000002136,P0119,1,171.2
O000002136,P0085,2,10319.1
O000002137,P0091,3,729.68
O000002137,P0081,2,970.59
O000002138,P0104,1,1284.75
O000002138,P0163,3,233.09
O000002138,P0135,1,1234.43
O000002139,P0196,3,1312.15
O000002139,P0145,3,1194.24
O000002139,P0080,1,1165.32
O000002140,P0048,2,1740.36
O000002141,P0170,2,962.11
O000002142,P0064,2,855.65
O000002143,P0141,2,1529.69
O000002143,P0217,3,1400.56
O000002143,P0078,2,890.51
O000002143,P0256,3,2055.29
O000002144,P0244,2,1255.6
O000002144,P0212,3,1458.07
O000002145,P0009,3,2162.5
O000002145,P0185,2,634.09
O000002145,P0170,3,962.11
O000002146,P0083,3,1021.81
O000002147,P0022,2,1465.58
O000002147,P0121,1,85.69
O000002147,P0041,1,704.42
O000002147,P0217,2,1400.56
O000002148,P0240,1,399.05
O000002149,P0175,2,112.35
O000002149,P0018,2,955.65
O000002149,P0241,2,321.57
O000002149,P0198,1,1551.7
O000002150,P0089,3,141.21
O000002150,P0171,2,173.11
O000002150,P0004,1,1607.47
O000002151,P0206,2,176.45
O000002152,P0174,1,7007.31
O000002152,P0215,2,453.62
O000002153,P0220,2,1745.88
O000002153,P0258,2,590.38
O000002154,P0024,1,704.04
O000002154,P0015,1,545.61
O000002154,P0010,1,559.04
O000002155,P0122,1,932.72
O000002155,P0127,1,626.72
O000002155,P0196,1,1312.15
O000002156,P0208,3,921.83
O000002156,P0001,1,943.15
O000002156,P0066,3,429.67
O000002156,P0217,1,1400.56
O000002157,P0060,1,559.15
O000002158,P0137,3,148.29
O000002158,P0161,3,2007.37
O000002158,P0089,1,141.21
O000002158,P0034,1,677.28
O000002159,P0040,2,459.96
O000002159,P0014,1,1226.26
O000002159,P0189,1,2283.82
O000002160,P0106,3,97.4
O000002161,P0004,1,1607.47
O000002161,P0008,3,635.96
O000002161,P0159,2,1103.2
O000002161,P0236,3,2584.97
O000002162,P0196,2,1312.15
O000002163,P0122,1,932.72
O000002163,P0229,3,616.91
O000002163,P0075,2,240.77
O000002164,P0179,3,433.89
O000002165,P0188,2,630.05
O000002166,P0258,1,590.38
O000002166,P0223,3,1924.97
O000002166,P0248,3,617.61
O000002166,P0055,3,3116.86
O000002167,P0004,3,1607.47
O000002167,P0056,3,200.3
O000002167,P0018,2,955.65
O000002168,P0165,3,120.17
O000002168,P0011,2,3183.21
O000002168,P0024,3,704.04
O000002169,P0122,2,932.72
O000002169,P0018,2,955.65
O000002169,P0001,3,943.15
O000002170,P0087,3,334.17
O000002170,P0142,1,1601.54
O000002170,P0108,2,240.39
O000002170,P0209,2,1939.07
O000002171,P0167,2,569.78
O000002171,P0029,3,251.38
O000002171,P0173,3,978.54
O000002172,P0137,2,148.29
O000002172,P0030,2,1066.38
O000002173,P0028,2,365.49
O000002174,P0191,1,248.74
O000002175,P0140,1,4338.01
O000002175,P0054,2,597.64
O000002175,P0023,1,180.37
O000002176,P0181,3,586.45
O000002177,P0014,2,1226.26
O000002177,P0122,2,932.72
O000002178,P0242,3,2772.71
O000002178,P0186,18,172.55
O000002179,P0076,3,1501.41
O000002179,P0049,1,158.35
O000002179,P0035,3,892.12
O000002180,P0128,3,3339.89
O000002180,P0173,2,978.54
O000002180,P0241,2,321.57
O000002181,P0207,2,1487.4
O000002181,P0007,3,284.57
O000002182,P0219,3,863.53
O000002182,P0151,1,929.62
O000002183,P0030,3,1066.38
O000002183,P0116,2,1041.5
O000002183,P0231,2,305.73
O000002183,P0252,1,670.64
O000002184,P0138,3,825.36
O000002184,P0226,2,879.87
O000002184,P0177,1,760.45
O000002185,P0072,3,620.23
O000002185,P0064,2,855.65
O000002186,P0207,2,1487.4
O000002186,P0156,3,120.71
O000002187,P0219,2,863.53
O000002187,P0232,1,216.83
O000002187,P0167,3,569.78
O000002187,P0133,1,229.05
O000002188,P0210,1,3531.38
O000002188,P0146,2,770.46
O000002188,P0161,3,2007.37
O000002189,P0147,2,1813.55
O000002190,P0076,2,1501.41
O000002190,P0245,1,198.62
O000002190,P0229,3,616.91
O000002191,P0115,2,1051.96
O000002191,P0135,1,1234.43
O000002191,P0053,3,9080.08
O000002192,P0166,1,189.39
O000002192,P0217,2,1400.56
O000002192,P0114,2,1741.51
O000002193,P0028,3,365.49
O000002193,P0245,2,198.62
O000002193,P0248,1,617.61
O000002194,P0150,2,438.66
O000002194,P0259,3,5328.55
O000002194,P0032,1,813.55
O000002194,P0243,3,595.56
O000002195,P0022,2,1465.58
O000002195,P0005,1,398.24
O000002195,P0203,2,100.64
O000002195,P0236,3,2584.97
O000002196,P0007,2,284.57
O000002196,P0096,2,91.06
O000002197,P0149,3,903.97
O000002197,P0257,1,589.97
O000002198,P0210,3,3531.38
O000002198,P0056,3,200.3
O000002199,P0121,2,85.69
O000002199,P0216,3,402.74
O000002200,P0038,3,376.7
O000002200,P0128,1,3339.89
O000002201,P0083,2,1021.81
O000002201,P0056,2,200.3
O000002201,P0105,2,5475.98
O000002201,P0098,3,2521.17
O000002202,P0129,1,1128.49
O000002202,P0106,2,97.4
O000002202,P0185,1,634.09
O000002203,P0236,3,2584.97
O000002203,P0034,1,677.28
O000002203,P0069,1,1341.24
O000002203,P0011,1,3183.21
O000002204,P0014,1,1226.26
O000002204,P0211,2,771.56
O000002204,P0095,2,291.12
O000002204,P0053,2,9080.08
O000002205,P0013,3,956.63
O000002205,P0102,3,813.71
O000002205,P0164,1,354.01
O000002205,P0255,3,686.06
O000002206,P0224,1,2831.87
O000002206,P0223,1,1924.97
O000002207,P0107,3,654.89
O000002208,P0230,3,880.1
O000002209,P0130,1,800.0
O000002210,P0206,3,176.45
O000002210,P0219,3,863.53
O000002211,P0049,2,158.35
O000002211,P0097,1,219.95
O000002211,P0088,3,1316.83
O000002211,P0224,1,2831.87
O000002212,P0164,3,354.01
O000002212,P0242,1,2772.71
O000002212,P0083,1,1021.81
O000002213,P0224,3,2831.87
O000002214,P0152,1,105.95
O000002214,P0149,1,903.97
O000002214,P0219,3,863.53
O000002215,P0080,3,1165.32
O000002215,P0098,3,2521.17
O000002215,P0043,2,727.81
O000002215,P0026,2,3039.38
O000002216,P0252,1,670.64
O000002217,P0017,1,361.9
O000002218,P0057,2,741.32
O000002219,P0233,1,422.25
O000002219,P0109,1,980.42
O000002219,P0129,1,1128.49
O000002220,P0106,1,97.4
O000002220,P0008,3,635.96
O000002220,P0220,2,1745.88
O000002221,P0162,3,4338.8
O000002222,P0086,1,585.2
O000002222,P0006,1,3249.36
O000002222,P0118,3,710.39
O000002222,P0228,1,1681.64
O000002223,P0145,3,1194.24
O000002223,P0075,2,240.77
O000002224,P0051,2,226.69
O000002224,P0147,3,1813.55
O000002225,P0139,1,274.85
O000002226,P0094,1,97.56
O000002226,P0175,1,112.35
O000002226,P0040,2,459.96
O000002227,P0239,2,1724.05
O000002227,P0183,3,229.0
O000002227,P0080,2,1165.32
O000002228,P0241,2,321.57
O000002228,P0033,2,476.13
O000002228,P0072,3,620.23
O000002229,P0252,2,670.64
O000002230,P0093,1,1247.52
O000002230,P0198,1,1551.7
O000002230,P0185,2,634.09
O000002230,P0240,3,399.05
O000002231,P0104,3,1284.75
O000002231,P0092,2,177.89
O000002231,P0089,2,141.21
O000002232,P0231,2,305.73
O000002233,P0157,2,560.9
O000002233,P0077,3,1289.72
O000002233,P0010,1,559.04
O000002234,P0080,1,1165.32
O000002235,P0191,1,248.74
O000002235,P0166,2,189.39
O000002235,P0123,3,2360.49
O000002235,P0126,2,397.21
O000002236,P0175,1,112.35
O000002236,P0092,3,177.89
O000002236,P0202,3,2946.54
O000002237,P0150,1,438.66
O000002238,P0099,3,387.16
O000002238,P0071,1,244.82
O000002239,P0073,3,6894.23
O000002239,P0185,2,634.09
O000002240,P0157,2,560.9
O000002240,P0093,2,1247.52
O000002240,P0170,3,962.11
O000002240,P0141,2,1529.69
O000002241,P0002,1,928.04
O000002242,P0215,3,453.62
O000002243,P0146,1,770.46
O000002243,P0258,2,590.38
O000002244,P0012,1,567.02
O000002244,P0074,2,1218.39
O000002245,P0048,3,1740.36
O000002245,P0145,3,1194.24
O000002246,P0259,2,5328.55
O000002247,P0192,3,1347.12
O000002247,P0216,2,402.74
O000002248,P0145,3,1194.24
O000002248,P0203,1,100.64
O000002248,P0154,3,669.33
O000002249,P0034,3,677.28
O000002249,P0107,2,654.89
O000002250,P0044,1,167.77
O000002250,P0191,2,248.74
O000002250,P0210,3,3531.38
O000002250,P0242,2,2772.71
O000002251,P0021,2,744.77
O000002251,P0155,3,229.8
O000002251,P0184,2,906.37
O000002252,P0044,2,167.77
O000002253,P0152,1,105.95
O000002253,P0064,3,855.65
O000002253,P0124,3,2199.67
O000002253,P0162,3,4338.8
O000002254,P0238,2,4197.54
O000002254,P0182,1,719.4
O000002254,P0171,1,173.11
O000002255,P0098,2,2521.17
O000002255,P0218,2,338.72
O000002255,P0109,2,980.42
O000002255,P0119,2,171.2
O000002256,P0238,2,4197.54
O000002256,P0050,1,1000.58
O000002257,P0235,1,1511.47
O000002257,P0254,3,275.2
O000002257,P0086,2,585.2
O000002257,P0112,3,504.01
O000002258,P0056,1,200.3
O000002258,P0180,3,178.8
O000002259,P0075,1,240.77
O000002259,P0086,3,585.2
O000002259,P0126,3,397.21
O000002260,P0156,3,120.71
O000002260,P0241,1,321.57
O000002261,P0230,1,880.1
O000002262,P0072,2,620.23
O000002262,P0181,3,586.45
O000002263,P0169,3,1165.5
O000002264,P0106,3,97.4
O000002264,P0244,3,1255.6
O000002264,P0225,2,908.27
O000002265,P0101,1,792.34
O000002265,P0079,1,1858.97
O000002265,P0123,3,2360.49
O000002266,P0061,1,919.94
O000002266,P0139,3,274.85
O000002267,P0237,2,405.01
O000002267,P0161,2,2007.37
O000002267,P0008,2,635.96
O000002267,P0071,3,244.82
O000002268,P0246,1,919.05
O000002269,P0164,1,354.01
O000002269,P0042,2,2742.72
O000002269,P0054,3,597.64
O000002270,P0208,3,921.83
O000002270,P0150,1,438.66
O000002270,P0121,2,85.69
O000002271,P0166,1,189.39
O000002272,P0110,3,76.97
O000002273,P0260,2,1332.85
O000002273,P0257,2,589.97
O000002273,P0090,1,1902.53
O000002274,P0019,2,1026.16
O000002274,P0096,2,91.06
O000002274,P0067,1,204.08
O000002274,P0242,2,2772.71
O000002275,P0098,1,2521.17
O000002275,P0227,3,143.83
O000002275,P0259,3,5328.55
O000002275,P0131,3,2208.18
O000002276,P0249,3,2110.11
O000002276,P0130,3,800.0
O000002276,P0129,1,1128.49
O000002277,P0083,2,1021.81
O000002277,P0143,3,1078.5
O000002277,P0199,1,3427.05
O000002278,P0128,3,3339.89
O000002278,P0250,2,800.77
O000002278,P0217,2,1400.56
O000002279,P0259,3,5328.55
O000002279,P0048,3,1740.36
O000002279,P0210,3,3531.38
O000002280,P0155,3,229.8
O000002280,P0171,3,173.11
O000002280,P0159,2,1103.2
O000002281,P0223,2,1924.97
O000002281,P0121,3,85.69
O000002281,P0167,1,569.78
O000002281,P0081,2,970.59
O000002282,P0195,3,711.58
O000002283,P0078,1,890.51
O000002283,P0171,3,173.11
O000002283,P0168,3,708.49
O000002284,P0054,1,597.64
O000002284,P0172,2,174.46
O000002284,P0074,3,1218.39
O000002285,P0047,1,354.69
O000002286,P0180,1,178.8
O000002286,P0012,3,567.02
O000002286,P0155,1,229.8
O000002286,P0024,3,704.04
O000002287,P0145,3,1194.24
O000002287,P0146,2,770.46
O000002287,P0006,3,3249.36
O000002287,P0015,1,545.61
O000002288,P0235,1,1511.47
O000002288,P0009,2,2162.5
O000002288,P0216,1,402.74
O000002288,P0027,2,662.73
O000002289,P0150,1,438.66
O000002289,P0126,2,397.21
O000002290,P0100,3,1753.54
O000002290,P0215,3,453.62
O000002291,P0030,2,1066.38
O000002291,P0154,3,669.33
O000002291,P0011,2,3183.21
O000002291,P0246,3,919.05
O000002292,P0177,2,760.45
O000002292,P0238,1,4197.54
O000002292,P0147,2,1813.55
O000002292,P0113,2,1943.41
O000002293,P0018,3,955.65
O000002293,P0159,3,1103.2
O000002294,P0048,2,1740.36
O000002295,P0187,3,2001.2
O000002295,P0016,1,640.95
O000002295,P0066,1,429.67
O000002296,P0159,3,1103.2
O000002297,P0152,1,105.95
O000002297,P0203,3,100.64
O000002297,P0072,2,620.23
O000002298,P0052,2,111.31
O000002298,P0106,1,97.4
O000002298,P0193,2,576.46
O000002298,P0232,3,216.83
O000002299,P0224,1,2831.87
O000002300,P0222,2,179.33
O000002300,P0185,1,634.09
O000002300,P0044,3,167.77
O000002301,P0180,1,178.8
O000002301,P0233,2,422.25
O000002302,P0193,1,576.46
O000002302,P0141,2,1529.69
O000002303,P0084,2,913.73
O000002303,P0255,2,686.06
O000002303,P0075,3,240.77
O000002303,P0104,2,1284.75
O000002304,P0023,2,180.37
O000002304,P0019,2,1026.16
O000002305,P0186,1,172.55
O000002305,P0254,2,275.2
O000002306,P0157,2,560.9
O000002306,P0164,3,354.01
O000002307,P0036,3,7403.67
O000002308,P0099,1,387.16
O000002308,P0072,1,620.23
O000002308,P0067,1,204.08
O000002309,P0139,3,274.85
O000002309,P0009,3,2162.5
O000002309,P0246,3,919.05
O000002310,P0048,2,1740.36
O000002310,P0116,1,1041.5
O000002310,P0205,1,1049.59
O000002311,P0061,2,919.94
O000002311,P0239,2,1724.05
O000002311,P0174,3,7007.31
O000002312,P0086,3,585.2
O000002313,P0094,2,97.56
O000002314,P0042,1,2742.72
O000002315,P0222,2,179.33
O000002316,P0156,1,120.71
O000002316,P0203,1,100.64
O000002316,P0154,2,669.33
O000002317,P0155,2,229.8
O000002317,P0173,2,978.54
O000002318,P0247,2,600.94
O000002318,P0144,3,545.07
O000002319,P0200,3,2804.26
O000002319,P0051,1,226.69
O000002319,P0050,1,1000.58
O000002320,P0234,3,1499.41
O000002321,P0107,2,654.89
O000002321,P0014,2,1226.26
O000002322,P0083,1,1021.81
O000002322,P0212,1,1458.07
O000002322,P0130,2,800.0
O000002322,P0152,1,105.95
O000002323,P0157,1,560.9
O000002323,P0018,2,955.65
O000002323,P0131,1,2208.18
O000002324,P0154,2,669.33
O000002325,P0146,2,770.46
O000002326,P0086,2,585.2
O000002326,P0006,3,3249.36
O000002326,P0053,3,9080.08
O000002326,P0214,1,2929.15
O000002327,P0171,1,173.11
O000002327,P0034,3,677.28
O000002328,P0008,2,635.96
O000002329,P0168,3,708.49
O000002330,P0026,3,3039.38
O000002330,P0256,2,2055.29
O000002330,P0123,2,2360.49
O000002330,P0146,3,770.46
O000002331,P0240,2,399.05
O000002331,P0238,2,4197.54
O000002331,P0197,1,1000.71
O000002331,P0233,1,422.25
O000002332,P0069,3,1341.24
O000002333,P0161,3,2007.37
O000002333,P0239,2,1724.05
O000002333,P0198,2,1551.7
O000002333,P0130,3,800.0
O000002334,P0002,3,928.04
O000002335,P0074,1,1218.39
O000002335,P0008,1,635.96
O000002335,P0157,3,560.9
O000002336,P0027,2,662.73
O000002336,P0131,3,2208.18
O000002336,P0179,1,433.89
O000002336,P0191,1,248.74
O000002337,P0200,1,2804.26
O000002337,P0233,1,422.25
O000002337,P0226,2,879.87
O000002337,P0214,1,2929.15
O000002338,P0101,2,792.34
O000002338,P0015,1,545.61
O000002339,P0249,3,2110.11
O000002340,P0227,1,143.83
O000002340,P0170,1,962.11
O000002340,P0096,2,91.06
O000002340,P0072,2,620.23
O000002341,P0017,3,361.9
O000002341,P0074,1,1218.39
O000002341,P0226,2,879.87
O000002341,P0200,2,2804.26
O000002342,P0078,3,890.51
O000002343,P0072,1,620.23
O000002343,P0175,2,112.35
O000002344,P0224,1,2831.87
O000002344,P0131,2,2208.18
O000002345,P0038,1,376.7
O000002345,P0078,3,890.51
O000002345,P0072,3,620.23
O000002346,P0112,3,504.01
O000002346,P0006,1,3249.36
O000002346,P0230,2,880.1
O000002346,P0219,2,863.53
O000002347,P0216,2,402.74
O000002348,P0208,1,921.83
O000002348,P0131,3,2208.18
O000002348,P0095,1,291.12
O000002349,P0117,1,3061.63
O000002349,P0037,3,6463.97
O000002349,P0120,2,651.07
O000002349,P0226,1,879.87
O000002350,P0051,1,226.69
O000002350,P0088,2,1316.83
O000002351,P0198,2,1551.7
O000002351,P0165,3,120.17
O000002351,P0039,3,1408.29
O000002351,P0087,1,334.17
O000002352,P0250,3,800.77
O000002352,P0016,1,640.95
O000002352,P0127,2,626.72
O000002352,P0010,1,559.04
O000002353,P0226,3,879.87
O000002353,P0141,2,1529.69
O000002353,P0258,2,590.38
O000002354,P0033,3,476.13
O000002354,P0082,3,507.24
O000002354,P0167,2,569.78
O000002355,P0168,22,708.49
O000002355,P0013,1,956.63
O000002355,P0228,3,1681.64
O000002356,P0122,1,932.72
O000002356,P0249,1,2110.11
O000002356,P0075,1,240.77
O000002357,P0045,2,853.56
O000002358,P0174,2,7007.31
O000002358,P0151,2,929.62
O000002358,P0051,1,226.69
O000002359,P0086,3,585.2
O000002359,P0096,2,91.06
O000002359,P0190,1,218.32
O000002360,P0044,1,167.77
O000002360,P0133,3,229.05
O000002360,P0001,2,943.15
O000002361,P0187,2,2001.2
O000002361,P0068,1,416.34
O000002362,P0205,2,1049.59
O000002362,P0005,2,398.24
O000002362,P0212,1,1458.07
O000002363,P0066,2,429.67
O000002363,P0259,3,5328.55
O000002364,P0251,1,145.62
O000002364,P0180,3,178.8
O000002364,P0058,2,653.68
O000002364,P0035,3,892.12
O000002365,P0016,1,640.95
O000002366,P0109,1,980.42
O000002366,P0176,2,4160.75
O000002367,P0123,1,2360.49
O000002367,P0052,1,111.31
O000002367,P0109,2,980.42
O000002368,P0222,1,179.33
O000002368,P0140,3,4338.01
O000002368,P0072,2,620.23
O000002368,P0123,3,2360.49
O000002369,P0188,2,630.05
O000002370,P0004,2,1607.47
O000002370,P0059,2,3044.59
O000002370,P0087,1,334.17
O000002371,P0049,3,158.35
O000002372,P0210,1,3531.38
O000002372,P0030,2,1066.38
O000002372,P0021,1,744.77
O000002373,P0167,3,569.78
O000002374,P0198,3,1551.7
O000002375,P0190,1,218.32
O000002375,P0154,3,669.33
O000002375,P0003,2,719.42
O000002376,P0052,3,111.31
O000002376,P0069,2,1341.24
O000002376,P0085,1,10319.1
O000002376,P0155,1,229.8
O000002377,P0098,1,2521.17
O000002378,P0225,2,908.27
O000002378,P0220,2,1745.88
O000002378,P0156,1,120.71
O000002379,P0148,2,674.33
O000002380,P0145,1,1194.24
O000002380,P0177,3,760.45
O000002380,P0115,1,1051.96
O000002381,P0082,3,507.24
O000002381,P0069,3,1341.24
O000002382,P0056,2,200.3
O000002382,P0210,3,3531.38
O000002382,P0101,2,792.34
O000002383,P0201,2,770.58
O000002383,P0033,2,476.13
O000002384,P0128,2,3339.89
O000002384,P0130,1,800.0
O000002385,P0200,2,2804.26
O000002385,P0249,1,2110.11
O000002385,P0211,3,771.56
O000002385,P0226,2,879.87
O000002386,P0236,2,2584.97
O000002386,P0141,3,1529.69
O000002386,P0201,1,770.58
O000002386,P0033,1,476.13
O000002387,P0211,3,771.56
O000002387,P0093,1,1247.52
O000002388,P0168,2,708.49
O000002388,P0027,2,662.73
O000002389,P0254,3,275.2
O000002389,P0191,3,248.74
O000002390,P0144,1,545.07
O000002390,P0028,1,365.49
O000002390,P0095,2,291.12
O000002391,P0143,3,1078.5
O000002392,P0058,2,653.68
O000002392,P0027,1,662.73
O000002392,P0059,3,3044.59
O000002393,P0227,1,143.83
O000002393,P0140,1,4338.01
O000002393,P0019,3,1026.16
O000002394,P0141,1,1529.69
O000002395,P0017,3,361.9
O000002395,P0171,2,173.11
O000002395,P0095,3,291.12
O000002395,P0158,1,844.46
O000002396,P0016,3,640.95
O000002396,P0182,2,719.4
O000002397,P0113,2,1943.41
O000002397,P0043,2,727.81
O000002397,P0218,3,338.72
O000002398,P0239,1,1724.05
O000002398,P0252,1,670.64
O000002398,P0251,1,145.62
O000002398,P0258,3,590.38
O000002399,P0253,1,719.13
O000002399,P0165,2,120.17
O000002400,P0089,1,141.21
O000002401,P0235,2,1511.47
O000002401,P0116,2,1041.5
O000002401,P0119,3,171.2
O000002402,P0023,1,180.37
O000002402,P0231,1,305.73
O000002402,P0227,3,143.83
O000002403,P0178,1,228.93
O000002403,P0098,1,2521.17
O000002403,P0227,2,143.83
O000002403,P0234,1,1499.41
O000002404,P0070,2,595.87
O000002404,P0214,1,2929.15
O000002404,P0057,2,741.32
O000002404,P0235,3,1511.47
O000002405,P0232,1,216.83
O000002405,P0035,3,892.12
O000002405,P0147,3,1813.55
O000002405,P0103,1,307.09
O000002406,P0213,3,324.68
O000002406,P0129,1,1128.49
O000002407,P0201,2,770.58
O000002408,P0236,2,2584.97
O000002408,P0075,2,240.77
O000002409,P0241,3,321.57
O000002409,P0010,1,559.04
O000002409,P0006,1,3249.36
O000002410,P0041,1,704.42
O000002410,P0036,3,7403.67
O000002410,P0215,2,453.62
O000002411,P0153,1,293.43
O000002411,P0238,1,4197.54
O000002411,P0216,3,402.74
O000002411,P0076,3,1501.41
O000002412,P0135,1,1234.43
O000002412,P0114,2,1741.51
O000002413,P0015,3,545.61
O000002413,P0101,2,792.34
O000002413,P0243,1,595.56
O000002413,P0190,2,218.32
O000002414,P0175,3,112.35
O000002414,P0133,1,229.05
