user_id,week_start,orders_count,net_revenue,refunds_count,refund_amount,coupon_orders_count,avg_discount_pct,cod_orders_count,rto_count,payment_failures_count,risk_score_avg
U001515,2026-01-19,1,4227.41,0.0,0.0,0,0.0,0,0.0,0,13.0
U001517,2026-01-05,1,795.5,0.0,0.0,0,0.0,0,0.0,0,13.0
U001518,2025-08-18,1,1677.12,0.0,0.0,0,0.0,1,0.0,0,19.0
U001519,2025-11-03,1,5619.54,0.0,0.0,0,0.0,0,0.0,0,13.0
U001520,2025-10-27,1,1260.1,0.0,0.0,0,0.0,1,0.0,0,19.0
U001520,2025-12-29,1,4383.45,0.0,0.0,0,0.0,0,0.0,0,13.0
U001523,2025-10-27,1,8023.02,0.0,0.0,0,0.0,0,0.0,0,13.0
U001523,2025-11-17,1,617.61,0.0,0.0,0,0.0,1,0.0,0,19.0
U001529,2025-11-24,1,5134.3,0.0,0.0,0,0.0,0,0.0,0,13.0
U001529,2025-12-29,1,13969.23,0.0,0.0,0,0.0,1,0.0,0,19.0
U001530,2025-10-27,1,7545.98,0.0,0.0,0,0.0,1,0.0,0,20.0
U001530,2025-12-08,2,18308.85,1.0,6939.07,0,0.0,1,0.0,0,17.0
U001531,2025-08-11,1,1347.68,0.0,0.0,1,10.0,1,0.0,0,19.0
U001531,2025-09-15,1,6337.5,0.0,0.0,1,2.31,0,0.0,0,13.0
U001534,2025-11-03,1,10203.42,0.0,0.0,0,0.0,1,0.0,0,19.0
U001534,2025-11-24,1,8264.37,0.0,0.0,1,1.78,0,0.0,0,13.0
U001535,2025-09-22,1,8162.63,0.0,0.0,0,0.0,0,0.0,0,14.0
U001535,2025-11-03,1,5571.81,0.0,0.0,0,0.0,0,0.0,0,14.0
U001535,2026-01-05,1,18818.28,0.0,0.0,0,0.0,0,0.0,0,14.0
U001536,2025-09-29,2,20276.62,0.0,0.0,2,3.36,1,0.0,0,31.0
U001536,2025-10-20,1,1848.32,0.0,0.0,1,4.15,1,0.0,0,34.0
U001536,2025-10-27,2,26749.68,0.0,0.0,2,8.64,2,0.0,0,38.0
U001537,2025-10-27,1,8803.8,0.0,0.0,0,0.0,0,0.0,0,13.0
U001539,2025-08-11,1,3351.88,0.0,0.0,0,0.0,0,0.0,0,13.0
U001540,2026-01-19,1,3751.68,0.0,0.0,0,0.0,0,0.0,0,13.0
U001541,2025-08-04,2,11316.52,0.0,0.0,0,0.0,1,0.0,0,18.0
U001541,2025-08-18,1,2099.18,0.0,0.0,0,0.0,0,0.0,0,15.0
U001541,2025-08-25,1,22733.46,0.0,0.0,0,0.0,0,0.0,0,23.0
U001543,2025-08-18,1,674.33,0.0,0.0,0,0.0,0,0.0,0,13.0
U001543,2025-09-29,1,1988.19,0.0,0.0,0,0.0,1,0.0,0,19.0
U001547,2026-01-05,1,2935.62,1.0,2873.74,0,0.0,0,0.0,0,13.0
U001548,2025-08-04,1,10662.57,0.0,0.0,0,0.0,0,0.0,0,18.0
U001548,2025-08-11,1,1865.44,0.0,0.0,0,0.0,0,0.0,0,18.0
U001548,2025-09-08,1,269.65,0.0,0.0,0,0.0,0,0.0,0,18.0
U001548,2025-09-22,1,1062.03,0.0,0.0,0,0.0,0,0.0,0,18.0
U001548,2025-09-29,1,17129.62,0.0,0.0,0,0.0,1,0.0,0,24.0
U001548,2025-10-27,1,259.85,1.0,201.12,0,0.0,0,0.0,0,18.0
U001548,2025-12-29,1,4204.4,0.0,0.0,0,0.0,0,0.0,0,18.0
U001548,2026-01-05,1,29282.52,0.0,0.0,0,0.0,1,0.0,0,32.0
U001550,2026-01-26,1,13427.0,0.0,0.0,0,0.0,0,0.0,0,13.0
U001552,2026-01-05,1,25023.22,0.0,0.0,1,1.96,1,0.0,0,19.0
U001553,2025-12-01,1,7499.9,0.0,0.0,0,0.0,0,0.0,0,13.0
U001553,2025-12-15,1,6763.11,1.0,6763.11,0,0.0,0,0.0,0,13.0
U001554,2025-12-22,1,2434.97,0.0,0.0,1,5.8,1,0.0,0,19.0
U001554,2026-01-19,1,4813.55,0.0,0.0,1,3.02,0,0.0,0,13.0
U001555,2025-10-20,1,2525.52,0.0,0.0,0,0.0,0,0.0,0,13.0
U001556,2025-10-06,1,7399.8,0.0,0.0,0,0.0,0,0.0,0,14.0
U001556,2025-10-27,2,11140.15,0.0,0.0,0,0.0,0,0.0,0,14.0
U001557,2025-08-11,1,7415.7,0.0,0.0,1,1.07,1,0.0,0,22.0
U001557,2025-08-18,1,11803.47,1.0,11803.47,0,0.0,0,0.0,0,16.0
U001557,2025-09-08,1,7627.11,0.0,0.0,1,1.04,0,0.0,0,16.0
U001557,2025-10-13,2,7607.200000000001,0.0,0.0,0,0.0,0,0.0,0,16.0
U001557,2025-11-10,1,21790.99,0.0,0.0,0,0.0,0,0.0,0,24.0
U001559,2025-08-18,1,13982.16,0.0,0.0,0,0.0,1,0.0,0,20.0
U001559,2025-11-10,1,16247.54,0.0,0.0,0,0.0,1,0.0,0,20.0
U001559,2025-11-24,1,3480.75,1.0,3480.75,0,0.0,0,0.0,0,14.0
U001560,2025-12-08,1,669.33,0.0,0.0,0,0.0,0,0.0,0,13.0
U001560,2025-12-15,1,3724.42,0.0,0.0,0,0.0,1,0.0,0,19.0
U001561,2025-09-29,1,289.1,0.0,0.0,0,0.0,0,0.0,0,13.0
U001561,2025-10-20,1,211.74,0.0,0.0,0,0.0,0,0.0,0,13.0
U001564,2025-08-11,1,22212.56,0.0,0.0,0,0.0,1,0.0,0,29.0
U001564,2025-09-01,1,3189.79,0.0,0.0,0,0.0,0,0.0,0,15.0
U001564,2025-12-15,1,72495.19,0.0,0.0,0,0.0,0,0.0,0,23.0
U001564,2026-01-26,1,8680.18,0.0,0.0,0,0.0,0,0.0,0,15.0
U001565,2025-09-01,1,8557.51,0.0,0.0,0,0.0,0,0.0,0,14.0
U001565,2025-10-27,1,3375.53,0.0,0.0,0,0.0,0,0.0,0,14.0
U001565,2026-01-19,1,9051.3,0.0,0.0,0,0.0,0,0.0,0,14.0
U001566,2025-09-01,1,2068.71,0.0,0.0,0,0.0,1,0.0,0,19.0
U001567,2025-08-25,1,3327.9,1.0,2980.44,0,0.0,0,0.0,0,14.0
U001567,2025-12-15,1,1191.12,0.0,0.0,0,0.0,0,0.0,0,14.0
U001567,2026-01-19,1,5232.72,0.0,0.0,0,0.0,0,0.0,0,14.0
U001569,2025-10-27,1,5578.86,0.0,0.0,0,0.0,0,0.0,0,13.0
U001569,2025-12-01,1,3833.04,0.0,0.0,1,3.04,0,0.0,0,13.0
U001573,2026-01-12,1,2454.64,0.0,0.0,0,0.0,1,0.0,0,19.0
U001575,2025-10-13,1,9845.25,0.0,0.0,0,0.0,1,0.0,0,19.0
U001575,2025-11-10,1,13697.31,1.0,13697.31,1,3.52,0,0.0,0,13.0
U001580,2025-09-08,1,1260.1,0.0,0.0,0,0.0,0,0.0,0,13.0
U001580,2025-11-17,1,15550.93,0.0,0.0,0,0.0,0,0.0,0,13.0
U001581,2025-09-08,1,457.27,0.0,0.0,0,0.0,0,0.0,0,13.0
U001581,2026-01-26,1,2587.42,0.0,0.0,0,0.0,0,0.0,0,13.0
U001584,2025-10-20,1,5444.07,0.0,0.0,0,0.0,0,0.0,0,13.0
U001584,2025-12-15,1,6843.05,0.0,0.0,1,2.14,1,0.0,0,19.0
U001585,2025-10-06,1,1711.45,0.0,0.0,0,0.0,0,0.0,0,13.0
U001585,2026-01-12,1,3141.43,0.0,0.0,0,0.0,1,0.0,0,19.0
U001586,2025-09-01,1,11983.5,0.0,0.0,0,0.0,0,0.0,0,13.0
U001588,2025-09-15,1,719.13,0.0,0.0,0,0.0,1,0.0,0,20.0
U001588,2025-10-27,1,4017.96,0.0,0.0,1,6.95,0,0.0,0,14.0
U001588,2025-11-03,1,9833.27,0.0,0.0,1,7.37,0,0.0,0,14.0
U001589,2025-12-15,1,21098.32,0.0,0.0,0,0.0,0,0.0,0,21.0
U001590,2025-08-04,1,7070.15,0.0,0.0,0,0.0,0,0.0,0,13.0
U001590,2025-10-06,1,1472.73,0.0,0.0,0,0.0,1,0.0,0,19.0
U001592,2026-01-19,1,1408.29,0.0,0.0,0,0.0,1,0.0,0,19.0
U001594,2025-12-01,1,5496.42,0.0,0.0,1,8.34,0,0.0,0,13.0
U001595,2025-12-15,1,3249.36,0.0,0.0,0,0.0,0,0.0,0,13.0
U001597,2025-10-20,1,2468.86,0.0,0.0,0,0.0,1,0.0,0,19.0
U001599,2025-10-06,1,3705.58,0.0,0.0,0,0.0,0,0.0,0,14.0
U001599,2025-10-13,1,1635.21,0.0,0.0,0,0.0,0,0.0,0,14.0
U001599,2026-01-12,1,2439.15,0.0,0.0,1,4.69,0,0.0,0,14.0
U001600,2025-12-29,1,2874.5,0.0,0.0,1,8.0,1,0.0,0,19.0
U001602,2025-12-22,1,4067.89,0.0,0.0,1,10.95,0,0.0,0,40.0
U001603,2025-09-01,2,5979.65,1.0,2963.66,1,6.14,0,0.0,0,16.0
U001603,2025-10-13,1,5084.65,0.0,0.0,0,0.0,0,0.0,0,16.0
U001603,2025-10-20,1,15468.44,0.0,0.0,0,0.0,0,0.0,0,16.0
U001603,2025-11-24,1,5862.18,0.0,0.0,0,0.0,0,0.0,0,16.0
U001605,2026-01-12,1,25351.35,0.0,0.0,0,0.0,1,0.0,0,27.0
U001606,2025-09-22,1,2563.08,0.0,0.0,0,0.0,0,0.0,0,13.0
U001606,2025-09-29,1,2230.85,0.0,0.0,0,0.0,1,0.0,0,19.0
U001609,2025-11-10,1,2204.83,0.0,0.0,0,0.0,0,0.0,0,13.0
U001609,2026-01-12,1,503.31,0.0,0.0,0,0.0,0,0.0,0,13.0
U001610,2025-08-04,1,768.27,0.0,0.0,0,0.0,1,0.0,0,19.0
U001610,2025-10-27,1,431.86,0.0,0.0,0,0.0,1,0.0,0,19.0
U001611,2025-08-11,1,9240.8,0.0,0.0,0,0.0,0,0.0,0,13.0
U001611,2026-01-19,1,8128.52,0.0,0.0,0,0.0,0,0.0,0,13.0
U001612,2025-10-20,1,5180.22,0.0,0.0,0,0.0,1,0.0,0,20.0
U001612,2026-01-05,1,17176.57,0.0,0.0,0,0.0,1,0.0,0,20.0
U001612,2026-01-12,1,734.46,0.0,0.0,0,0.0,0,0.0,0,14.0
U001613,2025-09-15,1,252.95,0.0,0.0,0,0.0,0,0.0,0,13.0
U001613,2025-10-20,1,10997.99,0.0,0.0,0,0.0,0,0.0,0,13.0
U001614,2026-01-26,1,7624.53,0.0,0.0,0,0.0,0,0.0,0,13.0
U001616,2025-12-15,1,10007.08,0.0,0.0,0,0.0,0,0.0,0,13.0
U001618,2025-10-06,1,5928.32,0.0,0.0,0,0.0,0,0.0,0,13.0
U001619,2025-09-29,2,3386.2799999999997,0.0,0.0,2,6.88,1,0.0,0,31.0
U001619,2025-10-06,1,5902.11,0.0,0.0,1,1.99,0,0.0,0,28.0
U001619,2025-11-10,1,2367.06,0.0,0.0,1,17.44,1,0.0,0,34.0
U001619,2025-12-22,1,4773.4,0.0,0.0,1,3.05,1,0.0,0,34.0
U001619,2026-01-05,1,12203.34,1.0,8781.79,0,0.0,0,0.0,0,28.0
U001622,2025-09-01,1,3596.24,0.0,0.0,0,0.0,1,0.0,0,19.0
U001622,2025-11-24,1,17475.19,1.0,13402.41,0,0.0,0,0.0,0,13.0
U001625,2026-01-26,1,501.38,0.0,0.0,1,20.0,0,0.0,0,13.0
U001626,2025-09-01,1,7860.75,0.0,0.0,0,0.0,1,0.0,0,20.0
U001626,2025-10-06,1,8471.31,0.0,0.0,1,1.4,0,0.0,0,14.0
U001626,2026-01-26,1,18837.39,0.0,0.0,0,0.0,0,0.0,0,22.0
U001630,2025-09-01,1,4865.69,0.0,0.0,0,0.0,0,0.0,0,13.0
U001630,2026-01-26,1,3092.3,0.0,0.0,0,0.0,0,0.0,0,13.0
U001631,2025-08-18,1,3586.6,0.0,0.0,0,0.0,0,0.0,0,16.0
U001631,2025-10-27,1,9562.55,0.0,0.0,0,0.0,1,0.0,0,22.0
U001631,2025-11-17,1,1289.72,0.0,0.0,0,0.0,0,0.0,0,16.0
U001631,2025-12-22,1,4830.7,0.0,0.0,1,3.01,0,0.0,0,16.0
U001631,2026-01-12,1,1003.07,0.0,0.0,0,0.0,0,0.0,0,16.0
U001631,2026-01-26,1,7870.9,0.0,0.0,0,0.0,1,0.0,0,22.0
U001632,2025-09-08,1,20584.34,0.0,0.0,1,0.58,0,0.0,0,21.0
U001636,2025-08-11,1,964.26,0.0,0.0,1,0.0,0,0.0,0,13.0
U001636,2025-10-20,1,5600.56,0.0,0.0,1,8.2,0,0.0,0,13.0
U001637,2025-11-03,1,4601.73,0.0,0.0,0,0.0,0,0.0,0,13.0
U001638,2025-08-18,1,14662.18,0.0,0.0,0,0.0,1,0.0,0,19.0
U001638,2025-12-29,1,295.1,0.0,0.0,0,0.0,0,0.0,0,13.0
U001639,2026-01-26,1,11182.41,0.0,0.0,0,0.0,0,0.0,0,13.0
U001642,2025-12-08,1,1309.78,0.0,0.0,0,0.0,0,0.0,0,13.0
U001642,2026-01-26,1,4516.95,1.0,3967.6,0,0.0,0,0.0,0,13.0
U001643,2025-09-01,1,502.2,0.0,0.0,0,0.0,0,0.0,0,13.0
U001643,2025-12-08,1,8879.96,0.0,0.0,0,0.0,0,0.0,0,13.0
U001645,2025-09-22,1,1372.12,0.0,0.0,0,0.0,0,0.0,0,13.0
U001646,2025-10-13,1,3203.08,0.0,0.0,0,0.0,1,0.0,0,19.0
U001647,2025-09-29,1,5172.35,0.0,0.0,0,0.0,1,0.0,0,34.0
U001647,2025-11-17,1,782.69,0.0,0.0,1,20.0,1,0.0,0,34.0
U001647,2025-12-29,1,5386.24,0.0,0.0,1,8.49,0,0.0,0,28.0
U001647,2026-01-19,1,2417.16,0.0,0.0,0,0.0,1,0.0,0,34.0
U001647,2026-01-26,1,2231.87,0.0,0.0,1,5.1,0,0.0,0,28.0
U001648,2025-09-01,1,7412.79,0.0,0.0,0,0.0,0,0.0,0,13.0
U001648,2025-12-08,1,2640.3,0.0,0.0,0,0.0,0,0.0,0,13.0
U001649,2025-10-13,1,2670.94,0.0,0.0,0,0.0,0,0.0,0,13.0
U001651,2026-01-12,1,24720.67,0.0,0.0,0,0.0,0,0.0,0,13.0
U001652,2025-11-24,1,6595.21,0.0,0.0,1,1.79,1,0.0,0,19.0
U001652,2026-01-19,1,3203.75,0.0,0.0,0,0.0,1,0.0,0,19.0
U001654,2025-09-22,1,5954.31,0.0,0.0,0,0.0,0,0.0,0,15.0
U001654,2025-11-24,1,4248.49,0.0,0.0,0,0.0,1,0.0,0,21.0
U001654,2025-12-15,1,12845.63,0.0,0.0,0,0.0,0,0.0,0,15.0
U001654,2026-01-12,1,618.29,0.0,0.0,0,0.0,0,0.0,0,15.0
U001656,2025-10-27,1,25562.85,0.0,0.0,0,0.0,0,0.0,0,15.0
U001656,2025-11-10,2,4465.95,0.0,0.0,0,0.0,1,0.0,0,18.0
U001656,2025-12-01,1,20633.68,1.0,20536.27,0,0.0,0,0.0,0,15.0
U001661,2025-09-22,1,5428.21,0.0,0.0,0,0.0,0,0.0,0,13.0
U001661,2025-10-13,1,5732.15,0.0,0.0,0,0.0,0,0.0,0,13.0
U001662,2025-12-29,1,4673.69,0.0,0.0,0,0.0,0,0.0,0,13.0
U001663,2025-09-22,1,4417.7,0.0,0.0,0,0.0,0,0.0,0,15.0
U001663,2025-10-20,1,7884.64,0.0,0.0,0,0.0,0,0.0,0,15.0
U001663,2025-11-24,1,3429.13,0.0,0.0,0,0.0,0,0.0,0,15.0
U001663,2025-12-15,1,925.77,0.0,0.0,0,0.0,0,0.0,0,15.0
U001664,2025-12-22,1,3733.87,0.0,0.0,0,0.0,1,0.0,0,19.0
U001665,2025-12-08,1,2766.14,0.0,0.0,1,5.14,1,0.0,0,19.0
U001667,2025-10-13,1,5017.58,1.0,4923.74,0,0.0,0,0.0,0,13.0
U001667,2025-10-20,1,1360.15,0.0,0.0,1,8.11,1,0.0,0,19.0
U001669,2025-10-13,1,2007.99,0.0,0.0,0,0.0,0,0.0,0,14.0
U001669,2026-01-05,1,1218.62,0.0,0.0,0,0.0,0,0.0,0,14.0
U001669,2026-01-26,1,2400.0,0.0,0.0,0,0.0,0,0.0,0,14.0
U001672,2025-09-15,1,24018.46,0.0,0.0,0,0.0,0,0.0,0,14.0
U001672,2025-10-27,1,3878.7,0.0,0.0,1,2.02,0,0.0,0,14.0
U001672,2025-11-17,1,16042.55,0.0,0.0,0,0.0,0,0.0,0,14.0
U001673,2025-08-11,1,2773.98,0.0,0.0,1,2.8,1,0.0,0,22.0
U001673,2025-09-08,1,1225.65,0.0,0.0,0,0.0,0,0.0,0,16.0
U001673,2025-11-17,1,1924.97,0.0,0.0,0,0.0,1,0.0,0,22.0
U001673,2025-12-15,1,1760.2,0.0,0.0,0,0.0,0,0.0,0,16.0
U001673,2025-12-29,1,7412.46,0.0,0.0,0,0.0,0,0.0,0,16.0
U001674,2025-11-10,1,3490.42,1.0,3324.16,0,0.0,0,0.0,0,13.0
U001674,2026-01-12,1,6885.52,0.0,0.0,0,0.0,1,0.0,0,19.0
U001675,2025-10-27,1,5019.5,0.0,0.0,0,0.0,1,0.0,0,19.0
U001675,2025-11-17,1,14736.45,0.0,0.0,1,3.28,0,0.0,0,13.0
U001676,2025-08-04,1,6503.4,0.0,0.0,0,0.0,1,0.0,0,20.0
U001676,2025-08-18,1,1103.2,0.0,0.0,0,0.0,0,0.0,0,14.0
U001676,2025-09-08,1,9524.35,0.0,0.0,0,0.0,0,0.0,0,14.0
U001677,2025-09-01,1,1603.7,0.0,0.0,0,0.0,0,0.0,0,13.0
U001679,2025-09-22,1,1942.15,0.0,0.0,0,0.0,0,0.0,0,13.0
U001680,2025-11-17,1,9633.57,0.0,0.0,0,0.0,0,0.0,0,14.0
U001680,2025-11-24,1,5576.91,0.0,0.0,0,0.0,0,0.0,0,14.0
U001680,2026-01-19,1,1090.14,0.0,0.0,0,0.0,0,0.0,0,14.0
U001681,2025-12-15,1,1993.11,0.0,0.0,1,3.86,0,0.0,0,13.0
U001683,2026-01-05,1,1446.39,0.0,0.0,0,0.0,0,0.0,0,13.0
U001684,2025-08-04,1,4678.26,0.0,0.0,1,9.66,0,0.0,0,13.0
U001684,2026-01-26,1,3723.7,0.0,0.0,0,0.0,0,0.0,0,13.0
U001685,2025-09-22,1,8180.36,0.0,0.0,0,0.0,0,0.0,0,13.0
U001685,2025-12-08,1,11334.88,0.0,0.0,0,0.0,0,0.0,0,13.0
U001687,2025-10-13,1,12359.96,0.0,0.0,0,0.0,0,0.0,0,13.0
U001687,2025-10-20,1,919.05,0.0,0.0,0,0.0,0,0.0,0,13.0
U001688,2025-09-01,1,10508.55,0.0,0.0,0,0.0,0,0.0,0,15.0
U001688,2025-09-08,1,7708.32,0.0,0.0,0,0.0,1,0.0,0,21.0
U001688,2025-10-06,1,4850.48,0.0,0.0,1,5.82,0,0.0,0,15.0
U001688,2026-01-12,1,15002.1,0.0,0.0,0,0.0,1,0.0,0,21.0
U001689,2025-08-25,1,1445.55,0.0,0.0,0,0.0,1,0.0,0,20.0
U001689,2025-09-22,1,6642.75,0.0,0.0,1,1.19,0,0.0,0,14.0
U001689,2025-11-24,1,1584.68,1.0,1180.33,0,0.0,0,0.0,0,14.0
U001691,2025-10-20,1,4872.57,1.0,3709.38,0,0.0,0,0.0,0,13.0
U001692,2025-11-10,1,4713.59,0.0,0.0,0,0.0,0,0.0,0,14.0
U001692,2025-11-17,1,8364.47,0.0,0.0,0,0.0,1,0.0,0,20.0
U001692,2025-12-01,1,7358.97,0.0,0.0,0,0.0,0,0.0,0,14.0
U001693,2025-09-15,1,9111.6,0.0,0.0,0,0.0,1,0.0,0,19.0
U001695,2025-08-11,1,16347.51,0.0,0.0,0,0.0,0,0.0,0,15.0
U001695,2025-09-15,1,8177.6,0.0,0.0,1,5.76,0,0.0,0,15.0
U001695,2025-10-06,1,29351.46,0.0,0.0,0,0.0,1,0.0,0,21.0
U001695,2025-10-13,1,2352.15,1.0,2228.28,0,0.0,0,0.0,0,15.0
U001697,2025-08-11,1,4122.46,0.0,0.0,0,0.0,1,0.0,0,19.0
U001699,2025-08-18,2,12460.4,0.0,0.0,1,4.67,0,0.0,0,15.0
U001699,2025-10-06,1,3715.19,0.0,0.0,0,0.0,0,0.0,0,15.0
U001699,2025-12-08,1,10994.59,0.0,0.0,1,5.87,1,0.0,0,21.0
U001705,2026-01-05,1,15166.17,0.0,0.0,0,0.0,0,0.0,0,13.0
U001706,2025-12-08,2,6070.57,0.0,0.0,0,0.0,0,0.0,0,15.0
U001706,2025-12-29,1,1441.78,0.0,0.0,1,5.26,0,0.0,0,15.0
U001706,2026-01-05,1,10974.57,0.0,0.0,0,0.0,0,0.0,0,15.0
U001707,2025-12-29,1,23854.11,0.0,0.0,0,0.0,0,0.0,0,13.0
U001708,2025-10-06,1,10380.78,0.0,0.0,0,0.0,0,0.0,0,13.0
U001710,2025-09-08,1,5573.68,0.0,0.0,0,0.0,1,0.0,0,19.0
U001710,2025-12-22,1,421.75,0.0,0.0,0,0.0,0,0.0,0,13.0
U001712,2025-10-06,1,1727.06,1.0,1380.96,0,0.0,0,0.0,0,13.0
U001714,2025-12-29,1,3237.68,0.0,0.0,0,0.0,0,0.0,0,13.0
U001714,2026-01-19,1,14992.07,0.0,0.0,0,0.0,0,0.0,0,13.0
U001715,2025-09-29,1,3124.5,0.0,0.0,0,0.0,1,0.0,0,20.0
U001715,2025-10-20,2,12455.55,0.0,0.0,1,2.56,1,0.0,0,17.0
U001716,2025-12-01,1,11519.71,0.0,0.0,0,0.0,0,0.0,0,13.0
U001716,2025-12-08,1,3744.8,1.0,3744.8,0,0.0,0,0.0,0,13.0
U001717,2025-09-22,1,1050.18,0.0,0.0,0,0.0,0,0.0,0,13.0
U001717,2026-01-26,1,18794.25,0.0,0.0,0,0.0,1,0.0,0,19.0
U001719,2025-09-08,1,1745.88,0.0,0.0,0,0.0,0,0.0,0,13.0
U001720,2025-08-04,1,14611.47,0.0,0.0,0,0.0,1,0.0,0,19.0
U001723,2025-10-13,1,10280.42,0.0,0.0,0,0.0,0,0.0,0,13.0
U001724,2026-01-05,1,1084.68,0.0,0.0,0,31.55,1,0.0,0,46.0
U001726,2025-10-13,1,6105.89,0.0,0.0,0,0.0,0,0.0,0,13.0
U001726,2025-12-22,1,491.9,0.0,0.0,0,0.0,0,0.0,0,13.0
U001728,2025-09-01,1,9350.58,0.0,0.0,0,0.0,0,0.0,0,13.0
U001728,2026-01-19,1,2676.94,0.0,0.0,0,0.0,0,0.0,0,13.0
U001729,2025-09-29,1,3166.33,0.0,0.0,0,0.0,0,0.0,0,13.0
U001729,2025-12-01,1,913.73,0.0,0.0,0,0.0,0,0.0,0,13.0
U001730,2025-08-11,1,2362.74,0.0,0.0,0,0.0,1,0.0,0,22.0
U001730,2025-08-25,1,4465.42,0.0,0.0,0,0.0,0,0.0,0,16.0
U001730,2025-10-13,1,3098.86,1.0,2867.52,0,0.0,0,0.0,0,16.0
U001730,2025-10-27,1,4130.22,0.0,0.0,0,0.0,0,0.0,0,16.0
U001730,2025-11-03,1,9619.56,0.0,0.0,0,0.0,0,0.0,0,16.0
U001732,2025-10-27,1,309.14,0.0,0.0,0,0.0,0,0.0,0,14.0
U001732,2025-11-03,1,258.22,0.0,0.0,0,0.0,0,0.0,0,14.0
U001732,2025-12-22,1,181.83,0.0,0.0,0,0.0,0,0.0,0,14.0
U001734,2025-12-29,1,2701.46,0.0,0.0,0,0.0,0,0.0,0,13.0
U001735,2026-01-19,1,7298.3,0.0,0.0,0,0.0,0,0.0,0,13.0
U001736,2025-07-28,1,16647.57,0.0,0.0,0,0.0,0,0.0,0,17.0
U001736,2025-08-04,1,10007.43,0.0,0.0,0,0.0,0,0.0,0,17.0
U001736,2025-09-08,1,2191.38,0.0,0.0,1,5.19,1,0.0,0,23.0
U001736,2025-09-15,1,1992.4,0.0,0.0,0,0.0,0,0.0,0,17.0
U001736,2025-09-29,1,1688.92,0.0,0.0,0,0.0,1,0.0,0,23.0
U001736,2025-10-20,1,3684.06,0.0,0.0,0,0.0,0,0.0,0,17.0
U001736,2025-12-08,1,4192.44,0.0,0.0,0,0.0,0,0.0,0,17.0
U001739,2025-09-08,1,6955.51,0.0,0.0,0,0.0,1,0.0,0,19.0
U001743,2025-09-29,2,10061.56,0.0,0.0,0,0.0,1,0.0,0,16.0
U001744,2025-08-18,1,10849.56,0.0,0.0,0,0.0,0,0.0,0,15.0
U001744,2025-09-29,1,12079.19,0.0,0.0,0,0.0,0,0.0,0,15.0
U001744,2025-12-29,1,612.06,0.0,0.0,1,10.0,0,0.0,0,15.0
U001744,2026-01-19,1,3655.17,0.0,0.0,0,0.0,0,0.0,0,15.0
U001746,2025-11-03,1,841.48,0.0,0.0,0,0.0,0,0.0,0,13.0
U001746,2026-01-12,1,3582.72,0.0,0.0,0,0.0,0,0.0,0,13.0
U001748,2025-11-17,1,567.02,1.0,477.69,0,0.0,0,0.0,0,13.0
U001748,2026-01-05,1,3948.31,0.0,0.0,0,0.0,0,0.0,0,13.0
U001750,2025-09-22,1,956.95,0.0,0.0,1,13.55,0,0.0,0,14.0
U001750,2025-11-03,1,3518.46,0.0,0.0,0,0.0,0,0.0,0,14.0
U001750,2025-12-15,1,8742.96,0.0,0.0,1,0.91,0,0.0,0,14.0
U001751,2025-08-11,1,1541.16,0.0,0.0,0,0.0,0,0.0,0,13.0
U001753,2025-12-01,1,723.19,1.0,550.05,1,25.0,0,0.0,0,14.0
U001753,2025-12-08,1,9155.63,0.0,0.0,0,0.0,1,0.0,0,20.0
U001753,2025-12-29,1,5568.98,0.0,0.0,0,0.0,0,0.0,0,14.0
U001754,2025-12-22,1,1666.44,0.0,0.0,0,0.0,0,0.0,0,13.0
U001755,2025-09-22,1,461.11,0.0,0.0,1,14.78,0,0.0,0,13.0
U001756,2026-01-12,1,6072.41,0.0,0.0,1,1.94,0,0.0,0,13.0
U001759,2025-12-29,1,534.61,0.0,0.0,0,0.0,0,0.0,0,13.0
U001760,2025-08-04,1,1035.92,0.0,0.0,0,0.0,1,0.0,0,19.0
U001761,2025-08-04,1,469.64,0.0,0.0,1,0.0,0,0.0,0,15.0
U001761,2025-09-29,1,1931.92,0.0,0.0,1,3.98,0,0.0,0,15.0
U001761,2025-10-13,1,1458.07,0.0,0.0,0,0.0,1,0.0,0,21.0
U001761,2025-11-10,1,7081.47,0.0,0.0,0,0.0,0,0.0,0,15.0
U001762,2025-11-17,1,11852.95,0.0,0.0,1,1.25,1,0.0,0,19.0
U001762,2026-01-05,1,1709.34,0.0,0.0,0,0.0,1,0.0,0,19.0
U001764,2026-01-19,1,5041.36,0.0,0.0,1,1.56,0,0.0,0,13.0
U001765,2026-01-26,1,6624.54,0.0,0.0,0,0.0,1,0.0,0,19.0
U001766,2025-12-15,1,6196.85,0.0,0.0,0,0.0,1,0.0,0,19.0
U001767,2025-09-01,1,8123.09,0.0,0.0,0,0.0,0,0.0,0,14.0
U001767,2025-09-08,1,11241.03,0.0,0.0,0,0.0,1,0.0,0,20.0
U001767,2025-11-03,1,7622.95,0.0,0.0,1,4.99,1,0.0,0,20.0
U001768,2025-08-25,2,11814.12,0.0,0.0,2,2.84,2,0.0,0,20.0
U001768,2025-11-03,1,2837.09,0.0,0.0,0,0.0,1,0.0,0,20.0
U001769,2025-12-15,1,1746.95,0.0,0.0,0,0.0,0,0.0,0,13.0
U001771,2025-10-13,1,9562.54,0.0,0.0,0,0.0,1,0.0,0,19.0
U001771,2026-01-12,1,5709.23,0.0,0.0,0,0.0,0,0.0,0,13.0
